season,team_id,team_slug,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,category,stat_label,stat_name,stat_display_name,stat_description,display_value,value
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,558,558
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,FGM,fieldGoalsMade,Field Goals Made,The number of times a 2pt field goal was made.,1194,1194
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,FGA,fieldGoalsAttempted,Field Goals Attempted,The number of times a 2pt field goal was attempted.,2712,2712
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,FTM,freeThrowsMade,Free Throws Made,The number of times a free throw was made.,674,674
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,FTA,freeThrowsAttempted,Free Throws Attempted,The number of times a free throw was attempted.,834,834
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,3PM,threePointFieldGoalsMade,3-Point Field Goals Made,The number of times a 3pt field goal was made.,387,387
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,3PA,threePointFieldGoalsAttempted,3-Point Field Goals Attempted,The number of times a 3pt field goal was attempted.,1119,1119
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,34.6,34.58445072174072
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,2PM,avgTwoPointFieldGoalsMade,2-Point Field Goals Made per Game,The number of 2-point field goals made per game for a team or player.,20.2,20.175
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,2PA,avgTwoPointFieldGoalsAttempted,2-Point Field Goals Attempted per Game,The number of 2-point field goals attempted per game for a team or player.,39.8,39.825
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,defensive,DRPG,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,23.4,23.35
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,defensive,BPG,avgBlocks,Blocks Per Game,The average blocks per game.,3.2,3.15
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,defensive,SPG,avgSteals,Steals Per Game,The average steals per game.,6.8,6.775
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,defensive,DREB,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,934,934
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,defensive,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,271,271
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,defensive,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",126,126
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,general,RPG,avgRebounds,Rebounds Per Game,The average rebounds per game.,30.3,30.25
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,general,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.5,1.4618118
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,general,PFPG,avgFouls,Fouls Per Game,The average fouls committed per game.,22.1,22.075
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,general,GP,gamesPlayed,Games Played,Games Played,40,40
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,general,GS,gamesStarted,Games Started,The number of games started by an athlete.,0,0
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,general,MPG,avgMinutes,Minutes Per Game,The average number of minutes per game.,0.0,0
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,general,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,1210,1210
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,general,REB,rebounds,Rebounds,The total number of rebounds (offensive and defensive).,1210,1210
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,80.8,80.801
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,3P%,threePointPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,34.8,34.848
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,AFGM,avgFieldGoalsMade,Average Field Goals Made,The average field goals made per game.,30.8,30.8
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,AFGA,avgFieldGoalsAttempted,Average Field Goals Attempted,The average field goals attempted per game.,68.2,68.175
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,A3PM,avgThreePointFieldGoalsMade,Average 3-Point Field Goals Made,The average three point field goals made per game.,10.4,10.35
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,A3PA,avgThreePointFieldGoalsAttempted,Average 3-Point Field Goals Attempted,The average three point field goals attempted per game.,29.7,29.7
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,AFTM,avgFreeThrowsMade,Average Free Throws Made,The average free throw shots made per game.,14.6,14.625
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,AFTA,avgFreeThrowsAttempted,Average Free Throws Attempted,The average free throw shots attempted per game.,18.1,18.1
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,PPG,avgPoints,Points Per Game,The average number of points scored per game.,86.6,86.575
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,ORPG,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,7.9,7.925
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,APG,avgAssists,Assists Per Game,The average assists per game.,20.6,20.575
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,TOPG,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,14.1,14.075
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,2P%,twoPointFieldGoalPct,2-Point Field Goal Percentage,The percentage of 2-points fields goals made by a team or player.,53.2,53.15139889717102
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.270,1.2698936
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.53,0.5276861
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,45.2,45.178
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,2PM,twoPointFieldGoalsMade,2-Point Field Goals Made,The number of 2-point field goals made for a team or player.,818.0,818
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,2PA,twoPointFieldGoalsAttempted,2-Point Field Goals Attempted,The number of 2-point field goals attempted for a team or player.,1539.0,1539
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,PTS,points,Points,The number of points scored.,3463,3463
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,OREB,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,317,317
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",823,823
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,563,563
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,FGM,fieldGoalsMade,Field Goals Made,The number of times a 2pt field goal was made.,1232,1232
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,FGA,fieldGoalsAttempted,Field Goals Attempted,The number of times a 2pt field goal was attempted.,2727,2727
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,FTM,freeThrowsMade,Free Throws Made,The number of times a free throw was made.,585,585
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,FTA,freeThrowsAttempted,Free Throws Attempted,The number of times a free throw was attempted.,724,724
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,3PM,threePointFieldGoalsMade,3-Point Field Goals Made,The number of times a 3pt field goal was made.,414,414
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,3PA,threePointFieldGoalsAttempted,3-Point Field Goals Attempted,The number of times a 3pt field goal was attempted.,1188,1188
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,34.8,34.84848439693451
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,2PM,avgTwoPointFieldGoalsMade,2-Point Field Goals Made per Game,The number of 2-point field goals made per game for a team or player.,20.5,20.45
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,offensive,2PA,avgTwoPointFieldGoalsAttempted,2-Point Field Goals Attempted per Game,The number of 2-point field goals attempted per game for a team or player.,38.5,38.475
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,defensive,DRPG,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,22.3,22.325
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,defensive,BPG,avgBlocks,Blocks Per Game,The average blocks per game.,3.6,3.625
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,defensive,SPG,avgSteals,Steals Per Game,The average steals per game.,7.5,7.475
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,defensive,DREB,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,893,893
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,defensive,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,299,299
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,defensive,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",145,145
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,RPG,avgRebounds,Rebounds Per Game,The average rebounds per game.,34.1,34.05
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.4,1.3658969
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,PFPG,avgFouls,Fouls Per Game,The average fouls committed per game.,19.8,19.775
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,GP,gamesPlayed,Games Played,Games Played,40,40
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,GS,gamesStarted,Games Started,The number of games started by an athlete.,0,0
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,MPG,avgMinutes,Minutes Per Game,The average number of minutes per game.,0.0,0
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,1362,1362
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,general,REB,rebounds,Rebounds,The total number of rebounds (offensive and defensive).,1362,1362
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,79.6,79.63
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,3P%,threePointPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,31.9,31.887
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,AFGM,avgFieldGoalsMade,Average Field Goals Made,The average field goals made per game.,29.7,29.675
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,AFGA,avgFieldGoalsAttempted,Average Field Goals Attempted,The average field goals attempted per game.,69.7,69.7
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,A3PM,avgThreePointFieldGoalsMade,Average 3-Point Field Goals Made,The average three point field goals made per game.,8.5,8.45
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,A3PA,avgThreePointFieldGoalsAttempted,Average 3-Point Field Goals Attempted,The average three point field goals attempted per game.,26.5,26.5
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,AFTM,avgFreeThrowsMade,Average Free Throws Made,The average free throw shots made per game.,15.1,15.05
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,AFTA,avgFreeThrowsAttempted,Average Free Throws Attempted,The average free throw shots attempted per game.,18.9,18.9
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,PPG,avgPoints,Points Per Game,The average number of points scored per game.,82.9,82.85
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,ORPG,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,8.6,8.625
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,APG,avgAssists,Assists Per Game,The average assists per game.,19.2,19.225
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,TOPG,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,14.1,14.075
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,2P%,twoPointFieldGoalPct,2-Point Field Goal Percentage,The percentage of 2-points fields goals made by a team or player.,49.1,49.13194477558136
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.189,1.1886657
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.49,0.48637015
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,42.6,42.575
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,2PM,twoPointFieldGoalsMade,2-Point Field Goals Made,The number of 2-point field goals made for a team or player.,849.0,849
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,2PA,twoPointFieldGoalsAttempted,2-Point Field Goals Attempted,The number of 2-point field goals attempted for a team or player.,1728.0,1728
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,PTS,points,Points,The number of points scored.,3314,3314
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,OREB,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,345,345
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",769,769
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,563,563
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,FGM,fieldGoalsMade,Field Goals Made,The number of times a 2pt field goal was made.,1187,1187
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,FGA,fieldGoalsAttempted,Field Goals Attempted,The number of times a 2pt field goal was attempted.,2788,2788
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,FTM,freeThrowsMade,Free Throws Made,The number of times a free throw was made.,602,602
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,FTA,freeThrowsAttempted,Free Throws Attempted,The number of times a free throw was attempted.,756,756
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,3PM,threePointFieldGoalsMade,3-Point Field Goals Made,The number of times a 3pt field goal was made.,338,338
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,3PA,threePointFieldGoalsAttempted,3-Point Field Goals Attempted,The number of times a 3pt field goal was attempted.,1060,1060
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,31.9,31.886792182922363
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,2PM,avgTwoPointFieldGoalsMade,2-Point Field Goals Made per Game,The number of 2-point field goals made per game for a team or player.,21.2,21.225
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,offensive,2PA,avgTwoPointFieldGoalsAttempted,2-Point Field Goals Attempted per Game,The number of 2-point field goals attempted per game for a team or player.,43.2,43.2
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,defensive,DRPG,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,25.4,25.425
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,defensive,BPG,avgBlocks,Blocks Per Game,The average blocks per game.,4.6,4.55
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,defensive,SPG,avgSteals,Steals Per Game,The average steals per game.,7.8,7.8
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,defensive,DREB,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,1017,1017
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,defensive,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,312,312
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,defensive,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",182,182
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,general,RPG,avgRebounds,Rebounds Per Game,The average rebounds per game.,37.6,37.6
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,general,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.3,1.3011647
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,general,PFPG,avgFouls,Fouls Per Game,The average fouls committed per game.,19.3,19.325
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,general,GP,gamesPlayed,Games Played,Games Played,40,40
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,general,GS,gamesStarted,Games Started,The number of games started by an athlete.,0,0
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,general,MPG,avgMinutes,Minutes Per Game,The average number of minutes per game.,0.0,0
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,general,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,1504,1504
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,general,REB,rebounds,Rebounds,The total number of rebounds (offensive and defensive).,1504,1504
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,offensive,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,73.2,73.193
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,offensive,3P%,threePointPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,31.2,31.202
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,offensive,AFGM,avgFieldGoalsMade,Average Field Goals Made,The average field goals made per game.,29.3,29.25
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,offensive,AFGA,avgFieldGoalsAttempted,Average Field Goals Attempted,The average field goals attempted per game.,65.1,65.125
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,offensive,A3PM,avgThreePointFieldGoalsMade,Average 3-Point Field Goals Made,The average three point field goals made per game.,6.1,6.1
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,offensive,A3PA,avgThreePointFieldGoalsAttempted,Average 3-Point Field Goals Attempted,The average three point field goals attempted per game.,19.6,19.55
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,offensive,AFTM,avgFreeThrowsMade,Average Free Throws Made,The average free throw shots made per game.,18.2,18.225
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,offensive,AFTA,avgFreeThrowsAttempted,Average Free Throws Attempted,The average free throw shots attempted per game.,24.9,24.9
