season,group_id,group_name,group_abbreviation,group_short_name,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,stat_name,stat_display_name,stat_short_display_name,stat_description,stat_abbreviation,stat_type,display_value,value
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,differential,Average Point Differential,DIFF,Average Point Differential,DIFF,differential,-3.1,-3.09999999999999
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,divisionWinPercent,Division Win Percentage,DPCT,Division Winning Percentage,DPCT,divisionwinpercent,0.000,0
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,gamesBehind,Games Back,GB,Games Back,GB,gamesbehind,17,17
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,leagueWinPercent,League Win Percentage,LPCT,League Winning Percentage,LPCT,leaguewinpercent,0.421,0.42105263
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,losses,Losses,L,Losses,L,losses,26,26
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,playoffSeed,Position,POS,Playoff Seed,SEED,playoffseed,7,7
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,pointDifferential,Point Differential,DIFF,Point Differential,DIFF,pointdifferential,-123,-123
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,points,Points,PTS,Total Points,PTS,points,-6.0,-6
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,pointsAgainst,Points Against,PA,Total Points Against,PA,pointsagainst,3490,3490
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,pointsFor,Points For,PF,Total Points For,PF,pointsfor,3367,3367
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,streak,Streak,STRK,Current Streak,STRK,streak,W1,1
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,winPercent,Win Percentage,PCT,Winning Percentage,PCT,winpercent,.350,0.35
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,wins,Wins,W,Wins,W,wins,14,14
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,gamesAhead,Games Ahead,GA,Games Ahead,GA,gamesahead,-,0
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,overall,Overall,OVER,Overall Record,Total,total,14-26,NA
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,Home,Home,HOME,Home Record,NA,home,6-14,NA
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,Road,Road,AWAY,Away Record,NA,road,8-12,NA
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,vs. Div.,DIV,DIV,Division Record,NA,vsdiv,0-0,NA
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,vs. Conf.,CONF,CONF,Conference Record,NA,vsconf,8-11,NA
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,Last Ten Games,Last Ten Games,L10,Record last 10 games,Last Ten,lasttengames,3-7,NA
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,avgPointsAgainst,Opponent Points Per Game,OPP PPG,Opponent Points Per Game,OPP PPG,avgpointsagainst,88.2,88.2
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,avgPointsFor,Points Per Game,PPG,Points Per Game,PPG,avgpointsfor,82.9,82.85
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,clincher,Clincher,CLINCH,Eliminated From Playoffs,CLINCH,clincher,e,4
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,differential,Average Point Differential,DIFF,Average Point Differential,DIFF,differential,-5.4,-5.40000000000001
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,divisionWinPercent,Division Win Percentage,DPCT,Division Winning Percentage,DPCT,divisionwinpercent,0.000,0
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,gamesBehind,Games Back,GB,Games Back,GB,gamesbehind,23,23
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,leagueWinPercent,League Win Percentage,LPCT,League Winning Percentage,LPCT,leaguewinpercent,0.053,0.05263158
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,losses,Losses,L,Losses,L,losses,32,32
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,playoffSeed,Position,POS,Playoff Seed,SEED,playoffseed,8,8
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,pointDifferential,Point Differential,DIFF,Point Differential,DIFF,pointdifferential,-214,-214
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,points,Points,PTS,Total Points,PTS,points,-12.0,-12
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,pointsAgainst,Points Against,PA,Total Points Against,PA,pointsagainst,3528,3528
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,pointsFor,Points For,PF,Total Points For,PF,pointsfor,3314,3314
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,streak,Streak,STRK,Current Streak,STRK,streak,L1,-1
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,winPercent,Win Percentage,PCT,Winning Percentage,PCT,winpercent,.200,0.2
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,wins,Wins,W,Wins,W,wins,8,8
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,gamesAhead,Games Ahead,GA,Games Ahead,GA,gamesahead,-,0
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,overall,Overall,OVER,Overall Record,Total,total,8-32,NA
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,Home,Home,HOME,Home Record,NA,home,6-14,NA
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,Road,Road,AWAY,Away Record,NA,road,2-18,NA
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,vs. Div.,DIV,DIV,Division Record,NA,vsdiv,0-0,NA
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,vs. Conf.,CONF,CONF,Conference Record,NA,vsconf,1-18,NA
2026,2,Western Conference,W,NA,14,s:40~l:59~t:14,NA,Seattle,Storm,SEA,Seattle Storm,Storm,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,Last Ten Games,Last Ten Games,L10,Record last 10 games,Last Ten,lasttengames,2-8,NA
