season,athlete_id,athlete_display_name,athlete_first_name,athlete_last_name,athlete_position_abbreviation,athlete_jersey,team_id,team_display_name,category,stat_label,stat_name,stat_display_name,stat_description,display_value,value
2026,4399342,Lexi Held,Lexi,Held,G,10,11,Phoenix Mercury,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,GP,gamesPlayed,Games Played,Games Played,129,129
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,34,34
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,17.0,17
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,7.5,7.5
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,1.3,1.3
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,1.6,1.6
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,2.8,2.8
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,AST,avgAssists,Assists Per Game,The average assists per game.,0.7,0.7
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,STL,avgSteals,Steals Per Game,The average steals per game.,0.4,0.4
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.4,0.4
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,0.4,0.4
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,3.0-6.0,NA
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,49.5,49.5
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,0.5-1.6,NA
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,34.0,34
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,1.0-1.2,NA
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,78.3,78.3
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,1.3,1.3
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,PTS,points,Points,The number of points scored.,964,964
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,163,163
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,200,200
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,363,363
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",89,89
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,52,52
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",46,46
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,48,48
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,386-780,NA
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,49.5,49.5
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,69-203,NA
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,34.0,34
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,123-157,NA
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,78.3,78.3
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,171,171
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",1,1
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.9,1.9
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,1.1,1.1
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.236,1.236
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.54,0.54
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,0,0
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,miscellaneous,FLAG,flagrantFouls,Flagrant Fouls,The number of fouls that the officials thought were unnecessary or excessive.,2,2
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,0,0
2026,4399415,Maddy Siegrist,Maddy,Siegrist,F,20,3,Dallas Wings,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,GP,gamesPlayed,Games Played,Games Played,220,220
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,156,156
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,25.0,25
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,9.5,9.5
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,1.6,1.6
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,4.3,4.3
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,5.9,5.9
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,AST,avgAssists,Assists Per Game,The average assists per game.,1.7,1.7
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,STL,avgSteals,Steals Per Game,The average steals per game.,0.8,0.8
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,1.7,1.7
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,1.3,1.3
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,3.8-7.5,NA
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,51.2,51.2
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,0.4-1.1,NA
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.9,32.9
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,1.5-1.9,NA
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,75.7,75.7
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,2.8,2.8
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,PTS,points,Points,The number of points scored.,2091,2091
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,362,362
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,937,937
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,1299,1299
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",369,369
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,185,185
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",371,371
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,286,286
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,843-1648,NA
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,51.2,51.2
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,81-246,NA
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.9,32.9
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,324-428,NA
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,75.7,75.7
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,611,611
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",20,20
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.3,1.3
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,0.6,0.6
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.269,1.269
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.54,0.54
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,2,2
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,miscellaneous,FLAG,flagrantFouls,Flagrant Fouls,The number of fouls that the officials thought were unnecessary or excessive.,2,2
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,4,4
2026,4420318,Ezi Magbegor,Ezi,Magbegor,F,13,14,Seattle Storm,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,GP,gamesPlayed,Games Played,Games Played,110,110
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,52,52
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,20.8,20.8
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,6.2,6.2
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,1.2,1.2
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,3.2,3.2
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,4.3,4.3
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,AST,avgAssists,Assists Per Game,The average assists per game.,1.6,1.6
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,STL,avgSteals,Steals Per Game,The average steals per game.,1.2,1.2
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.6,0.6
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,1.6,1.6
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,2.5-6.1,NA
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,41.1,41.1
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,0.3-1.4,NA
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,23.8,23.8
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,0.8-1.2,NA
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,70.5,70.5
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,1.9,1.9
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,PTS,points,Points,The number of points scored.,681,681
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,127,127
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,348,348
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,475,475
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",173,173
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,131,131
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",65,65
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,179,179
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,276-671,NA
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,41.1,41.1
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,36-151,NA
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,23.8,23.8
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,93-132,NA
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,70.5,70.5
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,214,214
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",5,5
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.0,1
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,0.7,0.7
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.015,1.015
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.44,0.44
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,1,1
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,miscellaneous,FLAG,flagrantFouls,Flagrant Fouls,The number of fouls that the officials thought were unnecessary or excessive.,2,2
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,1,1
2026,4432830,Jordan Horston,Jordan,Horston,F,23,14,Seattle Storm,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,GP,gamesPlayed,Games Played,Games Played,160,160
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,160,160
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,30.0,30
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,15.0,15
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,2.5,2.5
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,5.9,5.9
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,8.4,8.4
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,AST,avgAssists,Assists Per Game,The average assists per game.,3.0,3
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,STL,avgSteals,Steals Per Game,The average steals per game.,1.2,1.2
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,1.2,1.2
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,2.0,2
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,6.1-11.2,NA
2026,4432831,Aliyah Boston,Aliyah,Boston,C,7,5,Indiana Fever,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,54.2,54.2
